x,y,vc,dr,ep,r,a,t,se,t_x,d,s_d,cr,pa
0,13,1.2473788631544376,1.2473788631544376,1.2473788631544376,1.2473788631544376,1.2473788631544376,1.2473788631544376,1.2473788631544376,1.2473788631544376,1.2473788631544376,1.2473788631544376,1.2473788631544376,1.2473788631544376
0,14,1.3850958437173977,1.3850958437173977,1.3850958437173977,1.3850958437173977,1.3850958437173977,1.3850958437173977,1.3850958437173977,1.3850958437173977,1.3850958437173977,1.3850958437173977,1.3850958437173977,1.3850958437173977
0,15,1.279794847245066,1.279794847245066,1.279794847245066,1.279794847245066,1.279794847245066,1.279794847245066,1.279794847245066,1.279794847245066,1.279794847245066,1.279794847245066,1.279794847245066,1.279794847245066
0,16,1.4416308468836827,1.4416308468836827,1.4416308468836827,1.4416308468836827,1.4416308468836827,1.4416308468836827,1.4416308468836827,1.4416308468836827,1.4416308468836827,1.4416308468836827,1.4416308468836827,1.4416308468836827
0,17,1.2742693833982275,1.2742693833982275,1.2742693833982275,1.2742693833982275,1.2742693833982275,1.2742693833982275,1.2742693833982275,1.2742693833982275,1.2742693833982275,1.2742693833982275,1.2742693833982275,1.2742693833982275
0,18,1.4687844323055088,1.4687844323055088,1.4687844323055088,1.4687844323055088,1.4687844323055088,1.4687844323055088,1.4687844323055088,1.4687844323055088,1.4687844323055088,1.4687844323055088,1.4687844323055088,1.4687844323055088
0,19,1.3189538408592798,1.3189538408592798,1.3189538408592798,1.3189538408592798,1.3189538408592798,1.3189538408592798,1.3189538408592798,1.3189538408592798,1.3189538408592798,1.3189538408592798,1.3189538408592798,1.3189538408592798
0,20,1.4661331783273854,1.4661331783273854,1.4661331783273854,1.4661331783273854,1.4661331783273854,1.4661331783273854,1.4661331783273854,1.4661331783273854,1.4661331783273854,1.4661331783273854,1.4661331783273854,1.4661331783273854
0,21,1.2868503166628997,1.2868503166628997,1.2868503166628997,1.2868503166628997,1.2868503166628997,1.2868503166628997,1.2868503166628997,1.2868503166628997,1.2868503166628997,1.2868503166628997,1.2868503166628997,1.2868503166628997
0,22,1.5014313465202243,1.5014313465202243,1.5014313465202243,1.5014313465202243,1.5014313465202243,1.5014313465202243,1.5014313465202243,1.5014313465202243,1.5014313465202243,1.5014313465202243,1.5014313465202243,1.5014313465202243
0,23,1.2775912879353493,1.2775912879353493,1.2775912879353493,1.2775912879353493,1.2775912879353493,1.2775912879353493,1.2775912879353493,1.2775912879353493,1.2775912879353493,1.2775912879353493,1.2775912879353493,1.2775912879353493
0,24,1.4056622007234107,1.4056622007234107,1.4056622007234107,1.4056622007234107,1.4056622007234107,1.4056622007234107,1.4056622007234107,1.4056622007234107,1.4056622007234107,1.4056622007234107,1.4056622007234107,1.4056622007234107
0,25,1.3628523053591397,1.3628523053591397,1.3628523053591397,1.3628523053591397,1.3628523053591397,1.3628523053591397,1.3628523053591397,1.3628523053591397,1.3628523053591397,1.3628523053591397,1.3628523053591397,1.3628523053591397
0,26,1.4255128728204967,1.4255128728204967,1.4255128728204967,1.4255128728204967,1.4255128728204967,1.4255128728204967,1.4255128728204967,1.4255128728204967,1.4255128728204967,1.4255128728204967,1.4255128728204967,1.4255128728204967
0,27,1.3167477674169357,1.3167477674169357,1.3167477674169357,1.3167477674169357,1.3167477674169357,1.3167477674169357,1.3167477674169357,1.3167477674169357,1.3167477674169357,1.3167477674169357,1.3167477674169357,1.3167477674169357
0,28,1.4731825009510335,1.4731825009510335,1.4731825009510335,1.4731825009510335,1.4731825009510335,1.4731825009510335,1.4731825009510335,1.4731825009510335,1.4731825009510335,1.4731825009510335,1.4731825009510335,1.4731825009510335
0,29,1.356544691505025,1.356544691505025,1.356544691505025,1.356544691505025,1.356544691505025,1.356544691505025,1.356544691505025,1.356544691505025,1.356544691505025,1.356544691505025,1.356544691505025,1.356544691505025
0,30,1.5289500980818715,1.5289500980818715,1.5289500980818715,1.5289500980818715,1.5289500980818715,1.5289500980818715,1.5289500980818715,1.5289500980818715,1.5289500980818715,1.5289500980818715,1.5289500980818715,1.5289500980818715
0,31,1.2613972399957083,1.2613972399957083,1.2613972399957083,1.2613972399957083,1.2613972399957083,1.2613972399957083,1.2613972399957083,1.2613972399957083,1.2613972399957083,1.2613972399957083,1.2613972399957083,1.2613972399957083
0,32,1.5117039241238734,1.5117039241238734,1.5117039241238734,1.5117039241238734,1.5117039241238734,1.5117039241238734,1.5117039241238734,1.5117039241238734,1.5117039241238734,1.5117039241238734,1.5117039241238734,1.5117039241238734
0,33,1.3624072531463653,1.3624072531463653,1.3624072531463653,1.3624072531463653,1.3624072531463653,1.3624072531463653,1.3624072531463653,1.3624072531463653,1.3624072531463653,1.3624072531463653,1.3624072531463653,1.3624072531463653
0,34,1.430456886440497,1.430456886440497,1.430456886440497,1.430456886440497,1.430456886440497,1.430456886440497,1.430456886440497,1.430456886440497,1.430456886440497,1.430456886440497,1.430456886440497,1.430456886440497
0,35,1.2389511489732292,1.2389511489732292,1.2389511489732292,1.2389511489732292,1.2389511489732292,1.2389511489732292,1.2389511489732292,1.2389511489732292,1.2389511489732292,1.2389511489732292,1.2389511489732292,1.2389511489732292
0,36,1.4225938815739103,1.4225938815739103,1.4225938815739103,1.4225938815739103,1.4225938815739103,1.4225938815739103,1.4225938815739103,1.4225938815739103,1.4225938815739103,1.4225938815739103,1.4225938815739103,1.4225938815739103
0,37,1.2629315051080294,1.2629315051080294,1.2629315051080294,1.2629315051080294,1.2629315051080294,1.2629315051080294,1.2629315051080294,1.2629315051080294,1.2629315051080294,1.2629315051080294,1.2629315051080294,1.2629315051080294
0,38,1.5065872756085728,1.5065872756085728,1.5065872756085728,1.5065872756085728,1.5065872756085728,1.5065872756085728,1.5065872756085728,1.5065872756085728,1.5065872756085728,1.5065872756085728,1.5065872756085728,1.5065872756085728
0,39,1.353670268054932,1.353670268054932,1.353670268054932,1.353670268054932,1.353670268054932,1.353670268054932,1.353670268054932,1.353670268054932,1.353670268054932,1.353670268054932,1.353670268054932,1.353670268054932
1,0,1.366466717677464,1.366466717677464,1.366466717677464,1.366466717677464,1.366466717677464,1.366466717677464,1.366466717677464,1.366466717677464,1.366466717677464,1.366466717677464,1.366466717677464,1.366466717677464
1,1,1.456725828171332,1.456725828171332,1.456725828171332,1.456725828171332,1.456725828171332,1.456725828171332,1.456725828171332,1.456725828171332,1.456725828171332,1.456725828171332,1.456725828171332,1.456725828171332
1,2,1.2910722148138638,1.2910722148138638,1.2910722148138638,1.2910722148138638,1.2910722148138638,1.2910722148138638,1.2910722148138638,1.2910722148138638,1.2910722148138638,1.2910722148138638,1.2910722148138638,1.2910722148138638
1,3,1.4071794722928448,1.4071794722928448,1.4071794722928448,1.4071794722928448,1.4071794722928448,1.4071794722928448,1.4071794722928448,1.4071794722928448,1.4071794722928448,1.4071794722928448,1.4071794722928448,1.4071794722928448
1,4,1.3672518989946094,1.3672518989946094,1.3672518989946094,1.3672518989946094,1.3672518989946094,1.3672518989946094,1.3672518989946094,1.3672518989946094,1.3672518989946094,1.3672518989946094,1.3672518989946094,1.3672518989946094
1,5,1.4197648865375019,1.4197648865375019,1.4197648865375019,1.4197648865375019,1.4197648865375019,1.4197648865375019,1.4197648865375019,1.4197648865375019,1.4197648865375019,1.4197648865375019,1.4197648865375019,1.4197648865375019
1,6,1.3328024383650154,1.3328024383650154,1.3328024383650154,1.3328024383650154,1.3328024383650154,1.3328024383650154,1.3328024383650154,1.3328024383650154,1.3328024383650154,1.3328024383650154,1.3328024383650154,1.3328024383650154
1,7,1.5153928773342367,1.5153928773342367,1.5153928773342367,1.5153928773342367,1.5153928773342367,1.5153928773342367,1.5153928773342367,1.5153928773342367,1.5153928773342367,1.5153928773342367,1.5153928773342367,1.5153928773342367
1,8,1.2469234727581524,1.2469234727581524,1.2469234727581524,1.2469234727581524,1.2469234727581524,1.2469234727581524,1.2469234727581524,1.2469234727581524,1.2469234727581524,1.2469234727581524,1.2469234727581524,1.2469234727581524
1,9,1.4658649882935941,1.4658649882935941,1.4658649882935941,1.4658649882935941,1.4658649882935941,1.4658649882935941,1.4658649882935941,1.4658649882935941,1.4658649882935941,1.4658649882935941,1.4658649882935941,1.4658649882935941
1,10,1.3271498180253998,1.3271498180253998,1.3271498180253998,1.3271498180253998,1.3271498180253998,1.3271498180253998,1.3271498180253998,1.3271498180253998,1.3271498180253998,1.3271498180253998,1.3271498180253998,1.3271498180253998
1,11,1.4251018663954982,1.4251018663954982,1.4251018663954982,1.4251018663954982,1.4251018663954982,1.4251018663954982,1.4251018663954982,1.4251018663954982,1.4251018663954982,1.4251018663954982,1.4251018663954982,1.4251018663954982
1,12,1.2872882477409575,1.2872882477409575,1.2872882477409575,1.2872882477409575,1.2872882477409575,1.2872882477409575,1.2872882477409575,1.2872882477409575,1.2872882477409575,1.2872882477409575,1.2872882477409575,1.2872882477409575
1,13,1.4686036654259944,1.4686036654259944,1.4686036654259944,1.4686036654259944,1.4686036654259944,1.4686036654259944,1.4686036654259944,1.4686036654259944,1.4686036654259944,1.4686036654259944,1.4686036654259944,1.4686036654259944
1,14,1.3278159318642488,1.3278159318642488,1.3278159318642488,1.3278159318642488,1.3278159318642488,1.3278159318642488,1.3278159318642488,1.3278159318642488,1.3278159318642488,1.3278159318642488,1.3278159318642488,1.3278159318642488
1,15,1.4212970340863431,1.4212970340863431,1.4212970340863431,1.4212970340863431,1.4212970340863431,1.4212970340863431,1.4212970340863431,1.4212970340863431,1.4212970340863431,1.4212970340863431,1.4212970340863431,1.4212970340863431
1,16,1.3793073689792266,1.3793073689792266,1.3793073689792266,1.3793073689792266,1.3793073689792266,1.3793073689792266,1.3793073689792266,1.3793073689792266,1.3793073689792266,1.3793073689792266,1.3793073689792266,1.3793073689792266
1,17,1.4284605767918055,1.4284605767918055,1.4284605767918055,1.4284605767918055,1.4284605767918055,1.4284605767918055,1.4284605767918055,1.4284605767918055,1.4284605767918055,1.4284605767918055,1.4284605767918055,1.4284605767918055
1,18,1.2389592671947152,1.2389592671947152,1.2389592671947152,1.2389592671947152,1.2389592671947152,1.2389592671947152,1.2389592671947152,1.2389592671947152,1.2389592671947152,1.2389592671947152,1.2389592671947152,1.2389592671947152
1,19,1.5135562006474248,1.5135562006474248,1.5135562006474248,1.5135562006474248,1.5135562006474248,1.5135562006474248,1.5135562006474248,1.5135562006474248,1.5135562006474248,1.5135562006474248,1.5135562006474248,1.5135562006474248
1,20,1.35413740403555,1.35413740403555,1.35413740403555,1.35413740403555,1.35413740403555,1.35413740403555,1.35413740403555,1.35413740403555,1.35413740403555,1.35413740403555,1.35413740403555,1.35413740403555
1,21,1.4762798224656573,1.4762798224656573,1.4762798224656573,1.4762798224656573,1.4762798224656573,1.4762798224656573,1.4762798224656573,1.4762798224656573,1.4762798224656573,1.4762798224656573,1.4762798224656573,1.4762798224656573
1,22,1.2855263649966409,1.2855263649966409,1.2855263649966409,1.2855263649966409,1.2855263649966409,1.2855263649966409,1.2855263649966409,1.2855263649966409,1.2855263649966409,1.2855263649966409,1.2855263649966409,1.2855263649966409
1,23,1.3824616801190495,1.3824616801190495,1.3824616801190495,1.3824616801190495,1.3824616801190495,1.3824616801190495,1.3824616801190495,1.3824616801190495,1.3824616801190495,1.3824616801190495,1.3824616801190495,1.3824616801190495
1,24,1.3503998299131574,1.3503998299131574,1.3503998299131574,1.3503998299131574,1.3503998299131574,1.3503998299131574,1.3503998299131574,1.3503998299131574,1.3503998299131574,1.3503998299131574,1.3503998299131574,1.3503998299131574
1,25,1.4668305768652847,1.4668305768652847,1.4668305768652847,1.4668305768652847,1.4668305768652847,1.4668305768652847,1.4668305768652847,1.4668305768652847,1.4668305768652847,1.4668305768652847,1.4668305768652847,1.4668305768652847
1,26,1.3789689704752415,1.3789689704752415,1.3789689704752415,1.3789689704752415,1.3789689704752415,1.3789689704752415,1.3789689704752415,1.3789689704752415,1.3789689704752415,1.3789689704752415,1.3789689704752415,1.3789689704752415
1,27,1.5119391341339512,1.5119391341339512,1.5119391341339512,1.5119391341339512,1.5119391341339512,1.5119391341339512,1.5119391341339512,1.5119391341339512,1.5119391341339512,1.5119391341339512,1.5119391341339512,1.5119391341339512
1,28,1.228883181829253,1.228883181829253,1.228883181829253,1.228883181829253,1.228883181829253,1.228883181829253,1.228883181829253,1.228883181829253,1.228883181829253,1.228883181829253,1.228883181829253,1.228883181829253
1,29,1.4642254683546183,1.4642254683546183,1.4642254683546183,1.4642254683546183,1.4642254683546183,1.4642254683546183,1.4642254683546183,1.4642254683546183,1.4642254683546183,1.4642254683546183,1.4642254683546183,1.4642254683546183
1,30,1.285282634264806,1.285282634264806,1.285282634264806,1.285282634264806,1.285282634264806,1.285282634264806,1.285282634264806,1.285282634264806,1.285282634264806,1.285282634264806,1.285282634264806,1.285282634264806
1,31,1.5248175884608872,1.5248175884608872,1.5248175884608872,1.5248175884608872,1.5248175884608872,1.5248175884608872,1.5248175884608872,1.5248175884608872,1.5248175884608872,1.5248175884608872,1.5248175884608872,1.5248175884608872
1,32,1.3733535772614307,1.3733535772614307,1.3733535772614307,1.3733535772614307,1.3733535772614307,1.3733535772614307,1.3733535772614307,1.3733535772614307,1.3733535772614307,1.3733535772614307,1.3733535772614307,1.3733535772614307
1,33,1.5233185019182054,1.5233185019182054,1.5233185019182054,1.5233185019182054,1.5233185019182054,1.5233185019182054,1.5233185019182054,1.5233185019182054,1.5233185019182054,1.5233185019182054,1.5233185019182054,1.5233185019182054
1,34,1.3535308323218262,1.3535308323218262,1.3535308323218262,1.3535308323218262,1.3535308323218262,1.3535308323218262,1.3535308323218262,1.3535308323218262,1.3535308323218262,1.3535308323218262,1.3535308323218262,1.3535308323218262
1,35,1.4395931889489906,1.4395931889489906,1.4395931889489906,1.4395931889489906,1.4395931889489906,1.4395931889489906,1.4395931889489906,1.4395931889489906,1.4395931889489906,1.4395931889489906,1.4395931889489906,1.4395931889489906
1,36,1.2702416623979482,1.2702416623979482,1.2702416623979482,1.2702416623979482,1.2702416623979482,1.2702416623979482,1.2702416623979482,1.2702416623979482,1.2702416623979482,1.2702416623979482,1.2702416623979482,1.2702416623979482
1,37,1.5237892421572223,1.5237892421572223,1.5237892421572223,1.5237892421572223,1.5237892421572223,1.5237892421572223,1.5237892421572223,1.5237892421572223,1.5237892421572223,1.5237892421572223,1.5237892421572223,1.5237892421572223
1,38,1.33947778902002,1.33947778902002,1.33947778902002,1.33947778902002,1.33947778902002,1.33947778902002,1.33947778902002,1.33947778902002,1.33947778902002,1.33947778902002,1.33947778902002,1.33947778902002
1,39,1.5181059775983252,1.5181059775983252,1.5181059775983252,1.5181059775983252,1.5181059775983252,1.5181059775983252,1.5181059775983252,1.5181059775983252,1.5181059775983252,1.5181059775983252,1.5181059775983252,1.5181059775983252
2,0,1.5138213008541022,1.5138213008541022,1.5138213008541022,1.5138213008541022,1.5138213008541022,1.5138213008541022,1.5138213008541022,1.5138213008541022,1.5138213008541022,1.5138213008541022,1.5138213008541022,1.5138213008541022
2,1,1.3507346167138101,1.3507346167138101,1.3507346167138101,1.3507346167138101,1.3507346167138101,1.3507346167138101,1.3507346167138101,1.3507346167138101,1.3507346167138101,1.3507346167138101,1.3507346167138101,1.3507346167138101
2,2,1.3918226253823611,1.3918226253823611,1.3918226253823611,1.3918226253823611,1.3918226253823611,1.3918226253823611,1.3918226253823611,1.3918226253823611,1.3918226253823611,1.3918226253823611,1.3918226253823611,1.3918226253823611
2,3,1.3691969834078082,1.3691969834078082,1.3691969834078082,1.3691969834078082,1.3691969834078082,1.3691969834078082,1.3691969834078082,1.3691969834078082,1.3691969834078082,1.3691969834078082,1.3691969834078082,1.3691969834078082
2,4,1.4565107468242773,1.4565107468242773,1.4565107468242773,1.4565107468242773,1.4565107468242773,1.4565107468242773,1.4565107468242773,1.4565107468242773,1.4565107468242773,1.4565107468242773,1.4565107468242773,1.4565107468242773
2,5,1.2506504208754965,1.2506504208754965,1.2506504208754965,1.2506504208754965,1.2506504208754965,1.2506504208754965,1.2506504208754965,1.2506504208754965,1.2506504208754965,1.2506504208754965,1.2506504208754965,1.2506504208754965
2,6,1.4208662990449374,1.4208662990449374,1.4208662990449374,1.4208662990449374,1.4208662990449374,1.4208662990449374,1.4208662990449374,1.4208662990449374,1.4208662990449374,1.4208662990449374,1.4208662990449374,1.4208662990449374
2,7,1.306802466763967,1.306802466763967,1.306802466763967,1.306802466763967,1.306802466763967,1.306802466763967,1.306802466763967,1.306802466763967,1.306802466763967,1.306802466763967,1.306802466763967,1.306802466763967
2,8,1.3968993848613278,1.3968993848613278,1.3968993848613278,1.3968993848613278,1.3968993848613278,1.3968993848613278,1.3968993848613278,1.3968993848613278,1.3968993848613278,1.3968993848613278,1.3968993848613278,1.3968993848613278
2,9,1.3284525295067686,1.3284525295067686,1.3284525295067686,1.3284525295067686,1.3284525295067686,1.3284525295067686,1.3284525295067686,1.3284525295067686,1.3284525295067686,1.3284525295067686,1.3284525295067686,1.3284525295067686
2,10,1.4345777203962615,1.4345777203962615,1.4345777203962615,1.4345777203962615,1.4345777203962615,1.4345777203962615,1.4345777203962615,1.4345777203962615,1.4345777203962615,1.4345777203962615,1.4345777203962615,1.4345777203962615
2,11,1.2779795882701401,1.2779795882701401,1.2779795882701401,1.2779795882701401,1.2779795882701401,1.2779795882701401,1.2779795882701401,1.2779795882701401,1.2779795882701401,1.2779795882701401,1.2779795882701401,1.2779795882701401
2,12,1.3813130231598971,1.3813130231598971,1.3813130231598971,1.3813130231598971,1.3813130231598971,1.3813130231598971,1.3813130231598971,1.3813130231598971,1.3813130231598971,1.3813130231598971,1.3813130231598971,1.3813130231598971
2,13,1.245508880446459,1.245508880446459,1.245508880446459,1.245508880446459,1.245508880446459,1.245508880446459,1.245508880446459,1.245508880446459,1.245508880446459,1.245508880446459,1.245508880446459,1.245508880446459
2,14,1.4374948384569806,1.4374948384569806,1.4374948384569806,1.4374948384569806,1.4374948384569806,1.4374948384569806,1.4374948384569806,1.4374948384569806,1.4374948384569806,1.4374948384569806,1.4374948384569806,1.4374948384569806
2,15,1.2973896882140514,1.2973896882140514,1.2973896882140514,1.2973896882140514,1.2973896882140514,1.2973896882140514,1.2973896882140514,1.2973896882140514,1.2973896882140514,1.2973896882140514,1.2973896882140514,1.2973896882140514
2,16,1.4522683917745238,1.4522683917745238,1.4522683917745238,1.4522683917745238,1.4522683917745238,1.4522683917745238,1.4522683917745238,1.4522683917745238,1.4522683917745238,1.4522683917745238,1.4522683917745238,1.4522683917745238
2,17,1.3243324026502845,1.3243324026502845,1.3243324026502845,1.3243324026502845,1.3243324026502845,1.3243324026502845,1.3243324026502845,1.3243324026502845,1.3243324026502845,1.3243324026502845,1.3243324026502845,1.3243324026502845
2,18,1.480557583299203,1.480557583299203,1.480557583299203,1.480557583299203,1.480557583299203,1.480557583299203,1.480557583299203,1.480557583299203,1.480557583299203,1.480557583299203,1.480557583299203,1.480557583299203
2,19,1.3605493393076014,1.3605493393076014,1.3605493393076014,1.3605493393076014,1.3605493393076014,1.3605493393076014,1.3605493393076014,1.3605493393076014,1.3605493393076014,1.3605493393076014,1.3605493393076014,1.3605493393076014
2,20,1.528739193554769,1.528739193554769,1.528739193554769,1.528739193554769,1.528739193554769,1.528739193554769,1.528739193554769,1.528739193554769,1.528739193554769,1.528739193554769,1.528739193554769,1.528739193554769
2,21,1.2429349780415209,1.2429349780415209,1.2429349780415209,1.2429349780415209,1.2429349780415209,1.2429349780415209,1.2429349780415209,1.2429349780415209,1.2429349780415209,1.2429349780415209,1.2429349780415209,1.2429349780415209
2,22,1.3933051988894378,1.3933051988894378,1.3933051988894378,1.3933051988894378,1.3933051988894378,1.3933051988894378,1.3933051988894378,1.3933051988894378,1.3933051988894378,1.3933051988894378,1.3933051988894378,1.3933051988894378
2,23,1.3631294785546442,1.3631294785546442,1.3631294785546442,1.3631294785546442,1.3631294785546442,1.3631294785546442,1.3631294785546442,1.3631294785546442,1.3631294785546442,1.3631294785546442,1.3631294785546442,1.3631294785546442
2,24,1.475757204505591,1.475757204505591,1.475757204505591,1.475757204505591,1.475757204505591,1.475757204505591,1.475757204505591,1.475757204505591,1.475757204505591,1.475757204505591,1.475757204505591,1.475757204505591
2,25,1.2583659556682203,1.2583659556682203,1.2583659556682203,1.2583659556682203,1.2583659556682203,1.2583659556682203,1.2583659556682203,1.2583659556682203,1.2583659556682203,1.2583659556682203,1.2583659556682203,1.2583659556682203
2,26,1.47464732169406,1.47464732169406,1.47464732169406,1.47464732169406,1.47464732169406,1.47464732169406,1.47464732169406,1.47464732169406,1.47464732169406,1.47464732169406,1.47464732169406,1.47464732169406
2,27,1.3625733765363452,1.3625733765363452,1.3625733765363452,1.3625733765363452,1.3625733765363452,1.3625733765363452,1.3625733765363452,1.3625733765363452,1.3625733765363452,1.3625733765363452,1.3625733765363452,1.3625733765363452
2,28,1.5051798643418084,1.5051798643418084,1.5051798643418084,1.5051798643418084,1.5051798643418084,1.5051798643418084,1.5051798643418084,1.5051798643418084,1.5051798643418084,1.5051798643418084,1.5051798643418084,1.5051798643418084
2,29,1.353232037336905,1.353232037336905,1.353232037336905,1.353232037336905,1.353232037336905,1.353232037336905,1.353232037336905,1.353232037336905,1.353232037336905,1.353232037336905,1.353232037336905,1.353232037336905
2,30,1.513436174595618,1.513436174595618,1.513436174595618,1.513436174595618,1.513436174595618,1.513436174595618,1.513436174595618,1.513436174595618,1.513436174595618,1.513436174595618,1.513436174595618,1.513436174595618
2,31,1.2983444833983606,1.2983444833983606,1.2983444833983606,1.2983444833983606,1.2983444833983606,1.2983444833983606,1.2983444833983606,1.2983444833983606,1.2983444833983606,1.2983444833983606,1.2983444833983606,1.2983444833983606
2,32,1.4723846237223706,1.4723846237223706,1.4723846237223706,1.4723846237223706,1.4723846237223706,1.4723846237223706,1.4723846237223706,1.4723846237223706,1.4723846237223706,1.4723846237223706,1.4723846237223706,1.4723846237223706
2,33,1.336984917089374,1.336984917089374,1.336984917089374,1.336984917089374,1.336984917089374,1.336984917089374,1.336984917089374,1.336984917089374,1.336984917089374,1.336984917089374,1.336984917089374,1.336984917089374
2,34,1.4149579663367757,1.4149579663367757,1.4149579663367757,1.4149579663367757,1.4149579663367757,1.4149579663367757,1.4149579663367757,1.4149579663367757,1.4149579663367757,1.4149579663367757,1.4149579663367757,1.4149579663367757
2,35,1.37930641036223,1.37930641036223,1.37930641036223,1.37930641036223,1.37930641036223,1.37930641036223,1.37930641036223,1.37930641036223,1.37930641036223,1.37930641036223,1.37930641036223,1.37930641036223
2,36,1.4753937711520608,1.4753937711520608,1.4753937711520608,1.4753937711520608,1.4753937711520608,1.4753937711520608,1.4753937711520608,1.4753937711520608,1.4753937711520608,1.4753937711520608,1.4753937711520608,1.4753937711520608
2,37,1.2268753213711259,1.2268753213711259,1.2268753213711259,1.2268753213711259,1.2268753213711259,1.2268753213711259,1.2268753213711259,1.2268753213711259,1.2268753213711259,1.2268753213711259,1.2268753213711259,1.2268753213711259
2,38,1.4520934018712746,1.4520934018712746,1.4520934018712746,1.4520934018712746,1.4520934018712746,1.4520934018712746,1.4520934018712746,1.4520934018712746,1.4520934018712746,1.4520934018712746,1.4520934018712746,1.4520934018712746
2,39,1.2578738768116877,1.2578738768116877,1.2578738768116877,1.2578738768116877,1.2578738768116877,1.2578738768116877,1.2578738768116877,1.2578738768116877,1.2578738768116877,1.2578738768116877,1.2578738768116877,1.2578738768116877
3,0,1.282710234872232,1.282710234872232,1.282710234872232,1.282710234872232,1.282710234872232,1.282710234872232,1.282710234872232,1.282710234872232,1.282710234872232,1.282710234872232,1.282710234872232,1.282710234872232
3,1,1.4371813893435574,1.4371813893435574,1.4371813893435574,1.4371813893435574,1.4371813893435574,1.4371813893435574,1.4371813893435574,1.4371813893435574,1.4371813893435574,1.4371813893435574,1.4371813893435574,1.4371813893435574
3,2,1.3769327707021923,1.3769327707021923,1.3769327707021923,1.3769327707021923,1.3769327707021923,1.3769327707021923,1.3769327707021923,1.3769327707021923,1.3769327707021923,1.3769327707021923,1.3769327707021923,1.3769327707021923
3,3,1.4513306282799516,1.4513306282799516,1.4513306282799516,1.4513306282799516,1.4513306282799516,1.4513306282799516,1.4513306282799516,1.4513306282799516,1.4513306282799516,1.4513306282799516,1.4513306282799516,1.4513306282799516
3,4,1.3589041426987372,1.3589041426987372,1.3589041426987372,1.3589041426987372,1.3589041426987372,1.3589041426987372,1.3589041426987372,1.3589041426987372,1.3589041426987372,1.3589041426987372,1.3589041426987372,1.3589041426987372
3,5,1.452845534074536,1.452845534074536,1.452845534074536,1.452845534074536,1.452845534074536,1.452845534074536,1.452845534074536,1.452845534074536,1.452845534074536,1.452845534074536,1.452845534074536,1.452845534074536
3,6,1.3027293561517694,1.3027293561517694,1.3027293561517694,1.3027293561517694,1.3027293561517694,1.3027293561517694,1.3027293561517694,1.3027293561517694,1.3027293561517694,1.3027293561517694,1.3027293561517694,1.3027293561517694
